User_ID,Name,Age,Gender,Country,Subscription_Plan,Favorite_Genre,Device,Viewing_Hours_Per_Week
1893,Aarav,41,Female,Canada,Basic,Thriller,Tablet,46
1894,Arjun,27,Female,Canada,Basic,Comedy,TV,5
1895,Kabir,55,Male,Canada,Basic,Sci-Fi,TV,8
1896,Aarav,39,Male,UK,Basic,Drama,Tablet,32
1897,Kabir,43,Male,Australia,Basic,Action,Mobile,18
1898,Neha,56,Female,Australia,Premium,Thriller,Laptop,38
1899,Priya,44,Female,India,Premium,Comedy,Tablet,46
1900,Rohan,46,Male,Canada,Standard,Comedy,Laptop,18
1901,Ananya,55,Female,,Basic,Comedy,Mobile,49
1902,Aarav,37,Male,India,Standard,Sci-Fi,Mobile,41
1903,Arjun,44,Female,Australia,Standard,Romance,Tablet,45
1904,Vihaan,58,Male,USA,Premium,Sci-Fi,TV,16
1905,Arjun,37,Female,USA,Standard,Comedy,Mobile,21
1906,Neha,36,Female,Australia,Premium,Thriller,Mobile,10
1907,Kabir,37,Male,Canada,Standard,Drama,Tablet,42
1908,Vihaan,52,Male,USA,Basic,Sci-Fi,Tablet,4
1909,Ananya,19,Male,UK,Standard,Thriller,Tablet,44
1910,Ananya,47,Male,UK,Premium,Comedy,Mobile,8
1911,Aarav,51,Male,India,Premium,Drama,Laptop,47
1912,Neha,39,Female,Australia,Premium,Action,Mobile,19
1913,Priya,20,Male,Australia,Standard,Action,Tablet,47
1914,Neha,23,Male,USA,Standard,Thriller,TV,40
1915,Kabir,32,Male,Canada,Premium,Drama,TV,40
1916,Arjun,44,Male,Australia,Basic,Thriller,Tablet,9
1917,Ananya,27,Male,USA,Basic,Drama,TV,30
1918,Arjun,26,Female,USA,Standard,Drama,Mobile,17
1919,Arjun,50,Male,Australia,Standard,Thriller,Laptop,40
1920,Arjun,49,Male,USA,Premium,Drama,Mobile,44
1921,Ananya,23,Male,India,Standard,Sci-Fi,Tablet,15
1922,Isha,58,Female,India,Standard,Comedy,Mobile,4
1923,Siya,53,Female,Australia,Premium,Drama,TV,6
1924,Kabir,19,Male,Canada,Premium,Sci-Fi,Mobile,16
1925,Isha,46,Male,India,Standard,Drama,Laptop,26
1926,Kabir,21,Female,India,Basic,Sci-Fi,TV,37
1927,Vihaan,18,Female,Australia,Standard,Thriller,Laptop,23
1928,Neha,36,Female,UK,Basic,Action,Laptop,13
1929,Neha,43,Male,USA,Basic,Romance,Laptop,47
1930,Rohan,42,Male,India,Basic,Drama,Mobile,17
1931,Neha,27,Female,UK,Premium,Romance,Mobile,27
1932,Ananya,32,Male,Canada,Premium,Drama,Mobile,22
1933,Priya,39,Female,UK,Premium,Thriller,Mobile,37
1934,Aarav,38,Female,Australia,Standard,Thriller,TV,19
1935,Rohan,39,Female,Canada,Premium,Sci-Fi,Mobile,39
1936,Aarav,53,Male,Canada,Premium,Drama,TV,35
1937,Kabir,51,Female,UK,Standard,Thriller,Laptop,13
1938,Aarav,47,Female,Australia,Standard,Thriller,TV,14
1939,Aarav,42,Male,India,Basic,Drama,Tablet,48
1940,Rohan,45,Female,UK,Standard,Sci-Fi,Mobile,31
1941,Vihaan,18,Male,India,Standard,Sci-Fi,Tablet,45
1942,Arjun,21,Female,UK,Premium,Sci-Fi,TV,2
1943,Neha,24,Male,India,Basic,Sci-Fi,Mobile,46
1944,Neha,26,Female,UK,Basic,Action,Tablet,39
1945,Ananya,53,Female,Canada,Standard,Drama,Mobile,37
1946,Rohan,36,Female,USA,Premium,Action,TV,14
1947,Ananya,18,Female,Canada,Premium,Thriller,Tablet,9
1948,Priya,27,Female,India,Premium,Action,TV,10
1949,Priya,53,Male,Australia,Premium,Sci-Fi,Tablet,7
1950,Ananya,26,Male,Canada,Standard,Thriller,Laptop,28
1951,Rohan,59,Female,USA,Premium,Action,Laptop,46
1952,Ananya,49,Female,India,Basic,Action,Laptop,25
1953,Neha,49,Female,Canada,Basic,Drama,Laptop,46
1954,Isha,23,Male,UK,Standard,Action,Laptop,28
1955,Siya,55,Male,Australia,Premium,Thriller,TV,2
1956,Aarav,34,Female,India,Premium,Sci-Fi,Laptop,17
1957,Siya,27,Male,Canada,Premium,Drama,TV,4
1958,Rohan,44,Female,India,Premium,Action,Laptop,13
1959,Siya,52,Female,UK,Standard,Drama,Mobile,18
1960,Priya,38,Female,USA,Premium,Romance,Laptop,3
1961,Kabir,42,Male,Canada,Standard,Drama,Mobile,37
1962,Aarav,45,Female,India,Premium,Sci-Fi,TV,33
1963,Arjun,32,Female,India,Premium,Romance,Laptop,41
1964,Rohan,21,Female,India,Basic,Romance,Tablet,24
1965,Aarav,46,Male,USA,Standard,Drama,TV,8
1966,Siya,26,Male,India,Basic,Thriller,Laptop,35
1967,Priya,44,Male,Australia,Standard,Sci-Fi,TV,2
1968,Vihaan,43,Female,Australia,Premium,Thriller,Tablet,33
1969,Isha,36,Male,India,Premium,Sci-Fi,Laptop,12
1970,Arjun,45,Female,Australia,Standard,Sci-Fi,Tablet,22
1971,Isha,34,Male,Canada,Basic,Thriller,Laptop,13
1972,Aarav,58,Female,Australia,Standard,Comedy,Mobile,10
1973,Priya,59,Male,India,Standard,Romance,TV,17
1974,Priya,37,Female,UK,Premium,Drama,Tablet,43
1975,Siya,57,Male,Canada,Basic,Thriller,TV,5
1976,Neha,56,Male,USA,Standard,Thriller,Tablet,9
1977,Siya,40,Male,India,Basic,Drama,TV,13
1978,Neha,49,Female,USA,Basic,Romance,TV,23
1979,Neha,50,Male,UK,Standard,Drama,TV,30
1980,Arjun,22,Male,USA,Basic,Sci-Fi,Mobile,43
1981,Siya,51,Male,India,Premium,Comedy,Laptop,4
1982,Vihaan,57,Male,India,Premium,Sci-Fi,Mobile,21
1983,Ananya,28,Female,UK,Premium,Comedy,TV,43
1984,Ananya,20,Male,India,Premium,Drama,Tablet,9
1985,Siya,50,Female,UK,Basic,Sci-Fi,TV,7
1986,Siya,28,Female,UK,Premium,Romance,Laptop,16
1987,Isha,33,Female,India,Standard,Sci-Fi,Mobile,23
1988,Arjun,35,Female,Australia,Premium,Thriller,Laptop,23
1989,Siya,47,Male,UK,Standard,Comedy,Tablet,31
1990,Isha,27,Female,India,Standard,Comedy,Laptop,5
1991,Neha,35,Female,Australia,Premium,Romance,Mobile,6
1992,Priya,55,Female,UK,Premium,Comedy,Tablet,1
1993,Priya,36,Female,Australia,Basic,Comedy,Laptop,48
1994,Neha,53,Male,Canada,Standard,Romance,Mobile,28
1995,Rohan,30,Male,Canada,Premium,Sci-Fi,Mobile,18
1996,Isha,20,Female,Australia,Basic,Drama,TV,24
1997,Isha,27,Female,UK,Premium,Sci-Fi,Laptop,13
1998,Neha,55,Female,India,Premium,Thriller,Tablet,33
1999,Vihaan,18,Male,USA,Premium,Thriller,TV,10
2000,Kabir,44,Male,India,Standard,Comedy,Laptop,7
2001,Aarav,25,Male,,Premium,Thriller,Laptop,37
2002,Neha,59,Male,USA,Basic,Drama,Tablet,32
2003,Siya,34,Male,UK,Premium,Comedy,TV,45
2004,Siya,26,Female,Australia,Premium,Thriller,TV,22
2005,Arjun,23,Male,India,Basic,Action,Tablet,16
2006,Neha,42,Male,Australia,Basic,Action,TV,24
2007,Arjun,56,Female,Canada,Standard,Action,Mobile,14
2008,Neha,45,Male,UK,Standard,Action,Tablet,11
2009,Isha,50,Male,UK,Standard,Sci-Fi,Laptop,19
2010,Aarav,54,Male,Canada,Standard,Action,Tablet,23
2011,Isha,26,Female,India,Basic,Comedy,Mobile,34
2012,Kabir,35,Male,Canada,Premium,Romance,Tablet,40
2013,Priya,38,Female,India,Premium,Sci-Fi,Laptop,13
2014,Ananya,19,Female,USA,Premium,Romance,Laptop,39
2015,Neha,55,Male,UK,Standard,Comedy,Tablet,44
2016,Kabir,57,Male,India,Basic,Comedy,Tablet,28
2017,Priya,53,Male,Australia,Basic,Drama,Mobile,40
2018,Rohan,54,Male,Australia,Basic,Sci-Fi,Mobile,16
2019,Aarav,32,Female,UK,Premium,Romance,Laptop,28
2020,Arjun,45,Male,Canada,Standard,Action,TV,4
2021,Arjun,35,Female,Canada,Basic,Comedy,TV,28
2022,Isha,51,Female,India,Standard,Action,TV,12
2023,Siya,39,Female,Canada,Basic,Romance,TV,16
2024,Priya,28,Female,UK,Standard,Sci-Fi,Laptop,49
2025,Rohan,30,Female,India,Basic,Thriller,TV,36
2026,Kabir,21,Male,USA,Standard,Thriller,TV,20
2027,Aarav,39,Female,Canada,Basic,Comedy,Tablet,26
2028,Priya,24,Female,Canada,Basic,Drama,TV,26
2029,Rohan,41,Male,India,Standard,Action,Tablet,22
2030,Ananya,21,Male,Australia,Standard,Comedy,Laptop,9
2031,Neha,45,Female,Canada,Premium,Drama,Tablet,5
2032,Arjun,32,Female,UK,Standard,Action,Mobile,17
2033,Kabir,18,Male,Canada,Basic,Romance,Tablet,49
2034,Arjun,20,Female,USA,Basic,Thriller,TV,34
2035,Kabir,31,Male,Canada,Standard,Drama,Tablet,2
2036,Isha,55,Male,Australia,Premium,Action,Tablet,7
2037,Siya,18,Female,Canada,Standard,Comedy,Laptop,36
2038,Kabir,55,Male,India,Basic,Action,Laptop,13
2039,Arjun,55,Female,Canada,Basic,Comedy,TV,20
2040,Isha,38,Female,Australia,Premium,Thriller,Mobile,30
2041,Kabir,46,Female,India,Standard,Thriller,Mobile,30
2042,Ananya,22,Male,UK,Basic,Action,Tablet,11
2043,Siya,27,Female,India,Basic,Action,Mobile,31
2044,Kabir,45,Male,USA,Basic,Comedy,Laptop,3
2045,Isha,38,Female,India,Standard,Comedy,TV,2
2046,Priya,24,Female,UK,Standard,Drama,TV,48
2047,Vihaan,20,Male,Canada,Premium,Drama,Laptop,3
2048,Rohan,37,Female,India,Basic,Drama,TV,15
2049,Vihaan,36,Female,India,Basic,Action,Tablet,17
2050,Vihaan,52,Male,India,Premium,Sci-Fi,TV,48
2051,Aarav,21,Male,India,Basic,Sci-Fi,Mobile,7
2052,Ananya,22,Male,UK,Premium,Sci-Fi,TV,48
2053,Priya,18,Female,Australia,Premium,Sci-Fi,TV,5
2054,Neha,21,Male,Australia,Basic,Drama,Laptop,34
2055,Kabir,29,Male,India,Standard,Action,Laptop,33
2056,Rohan,44,Female,UK,Standard,Sci-Fi,Mobile,45
2057,Siya,59,Male,UK,Standard,Thriller,Laptop,16
2058,Priya,40,Female,India,Standard,Romance,Mobile,37
2059,Arjun,42,Female,USA,Basic,Thriller,Tablet,3
2060,Neha,38,Male,India,Premium,Action,Mobile,47
2061,Aarav,41,Female,USA,Premium,Action,TV,48
2062,Aarav,42,Male,India,Basic,Romance,Mobile,43
2063,Priya,49,Male,USA,Standard,Comedy,Tablet,21
2064,Isha,49,Male,USA,Premium,Comedy,TV,41
2065,Vihaan,22,Male,India,Basic,Comedy,Mobile,8
2066,Arjun,53,Female,USA,Basic,Drama,Laptop,22
2067,Aarav,59,Female,Canada,Standard,Comedy,Laptop,5
2068,Rohan,59,Male,Australia,Basic,Drama,Laptop,17
2069,Aarav,56,Male,UK,Premium,Drama,Mobile,37
2070,Siya,33,Female,USA,Premium,Comedy,Mobile,14
2071,Kabir,50,Male,USA,Basic,Comedy,Tablet,39
2072,Aarav,38,Female,UK,Premium,Romance,TV,41
2073,Siya,26,Male,USA,Basic,Sci-Fi,TV,28
2074,Priya,23,Female,UK,Premium,Romance,TV,31
2075,Priya,52,Female,India,Standard,Drama,TV,17
2076,Neha,56,Female,Canada,Premium,Romance,Mobile,35
2077,Aarav,39,Male,Canada,Standard,Drama,Mobile,40
2078,Rohan,58,Male,Australia,Standard,Action,Tablet,22
2079,Aarav,22,Male,USA,Basic,Drama,TV,45
2080,Rohan,59,Male,Australia,Standard,Drama,Mobile,48
2081,Ananya,40,Male,India,Premium,Romance,Mobile,29
2082,Neha,34,Female,Canada,Premium,Sci-Fi,Mobile,10
2083,Ananya,29,Female,India,Standard,Action,Mobile,18
2084,Aarav,40,Female,India,Basic,Thriller,TV,35
2085,Neha,33,Female,USA,Standard,Thriller,TV,44
2086,Ananya,20,Female,India,Premium,Sci-Fi,Mobile,16
2087,Vihaan,47,Female,Canada,Premium,Thriller,Laptop,49
2088,Aarav,39,Female,Australia,Standard,Action,Tablet,7
2089,Ananya,26,Male,Canada,Standard,Comedy,TV,30
2090,Vihaan,46,Female,USA,Standard,Action,TV,19
2091,Vihaan,54,Male,Canada,Premium,Romance,Laptop,23
2092,Priya,40,Female,UK,Premium,Drama,TV,8
2093,Aarav,30,Female,Australia,Premium,Drama,Laptop,17
2094,Vihaan,49,Male,UK,Basic,Romance,Laptop,21
2095,Priya,40,Female,UK,Premium,Romance,Mobile,26
2096,Ananya,34,Male,USA,Premium,Drama,TV,28
2097,Siya,57,Female,India,Basic,Sci-Fi,Tablet,39
2098,Aarav,38,Male,UK,Basic,Comedy,Laptop,33
2099,Neha,19,Female,Canada,Basic,Comedy,Tablet,40
2100,Rohan,54,Male,India,Basic,Comedy,Mobile,19
2101,Rohan,23,Male,,Basic,Romance,TV,29
2102,Ananya,35,Female,Canada,Basic,Drama,Mobile,20
2103,Isha,47,Female,India,Standard,Sci-Fi,Mobile,20
2104,Isha,39,Male,India,Standard,Drama,Tablet,10
2105,Ananya,50,Female,Canada,Standard,Drama,Tablet,12
2106,Vihaan,47,Male,USA,Standard,Sci-Fi,Laptop,33
2107,Aarav,34,Female,Australia,Premium,Action,TV,25
2108,Rohan,49,Male,Australia,Basic,Sci-Fi,Mobile,25
2109,Rohan,59,Female,USA,Premium,Action,Laptop,4
2110,Vihaan,31,Male,India,Basic,Thriller,Laptop,4
2111,Rohan,27,Female,Canada,Basic,Action,Mobile,9
2112,Neha,53,Male,Australia,Premium,Comedy,Mobile,15
2113,Aarav,51,Male,Canada,Standard,Comedy,Laptop,26
2114,Kabir,26,Female,USA,Premium,Sci-Fi,Mobile,15
2115,Rohan,59,Female,Canada,Premium,Comedy,Mobile,26
2116,Ananya,45,Male,USA,Basic,Comedy,Tablet,28
2117,Neha,28,Male,India,Basic,Thriller,TV,7
2118,Rohan,31,Male,USA,Basic,Comedy,Laptop,32
2119,Neha,56,Male,USA,Standard,Romance,Mobile,12
2120,Priya,36,Female,Australia,Premium,Romance,Laptop,35
2121,Kabir,32,Male,Canada,Premium,Romance,TV,32
2122,Arjun,45,Male,Australia,Standard,Action,Laptop,9
2123,Ananya,41,Male,UK,Premium,Sci-Fi,Laptop,14
2124,Ananya,25,Female,USA,Premium,Sci-Fi,Laptop,13
2125,Aarav,26,Male,UK,Basic,Drama,Tablet,44
2126,Neha,50,Female,Australia,Standard,Thriller,TV,33
2127,Vihaan,50,Female,Canada,Basic,Romance,TV,32
2128,Ananya,36,Female,Australia,Standard,Romance,Laptop,19
2129,Neha,20,Female,Canada,Basic,Comedy,Laptop,30
2130,Neha,27,Female,Canada,Premium,Romance,TV,16
2131,Siya,57,Female,India,Standard,Comedy,Mobile,12
2132,Siya,59,Female,USA,Standard,Comedy,Tablet,10
2133,Arjun,18,Male,Australia,Basic,Drama,TV,2
2134,Priya,46,Male,Canada,Standard,Action,Laptop,18
2135,Arjun,51,Female,Australia,Premium,Comedy,Mobile,13
2136,Rohan,30,Male,Australia,Premium,Comedy,Mobile,29
2137,Vihaan,18,Male,Canada,Premium,Sci-Fi,Mobile,24
2138,Rohan,51,Female,UK,Basic,Drama,Tablet,38
2139,Isha,46,Male,USA,Standard,Comedy,Tablet,12
2140,Rohan,30,Female,USA,Basic,Thriller,TV,29
2141,Aarav,46,Male,India,Premium,Action,TV,22
2142,Rohan,56,Female,India,Standard,Thriller,TV,36
2143,Arjun,41,Female,India,Premium,Romance,TV,1
2144,Ananya,43,Male,USA,Standard,Action,Laptop,43
2145,Ananya,34,Male,UK,Standard,Romance,Tablet,40
2146,Siya,24,Female,USA,Basic,Sci-Fi,Mobile,34
2147,Vihaan,30,Female,USA,Standard,Comedy,Laptop,34
2148,Vihaan,22,Female,USA,Premium,Drama,TV,48
2149,Aarav,43,Male,USA,Standard,Thriller,TV,33
2150,Arjun,20,Male,UK,Premium,Romance,Laptop,4
2151,Siya,24,Male,India,Basic,Comedy,Mobile,38
2152,Isha,56,Male,Australia,Premium,Thriller,Tablet,30
2153,Vihaan,18,Female,India,Standard,Thriller,Tablet,46
2154,Ananya,34,Female,India,Premium,Sci-Fi,Mobile,20
2155,Rohan,42,Female,Australia,Premium,Sci-Fi,Tablet,26
2156,Rohan,20,Female,USA,Standard,Romance,TV,15
2157,Siya,32,Male,UK,Premium,Comedy,TV,7
2158,Arjun,46,Female,UK,Standard,Drama,TV,7
2159,Arjun,49,Female,India,Basic,Romance,TV,29
2160,Priya,43,Male,Australia,Premium,Thriller,Mobile,23
2161,Kabir,33,Male,Canada,Basic,Thriller,Tablet,34
2162,Vihaan,42,Female,USA,Premium,Action,Tablet,20
2163,Arjun,45,Male,India,Premium,Comedy,Laptop,15
2164,Ananya,26,Female,UK,Basic,Action,Mobile,33
2165,Siya,18,Male,Australia,Premium,Sci-Fi,Tablet,17
2166,Isha,46,Male,Australia,Premium,Drama,Tablet,20
2167,Priya,39,Female,India,Basic,Romance,Laptop,13
2168,Neha,33,Male,Canada,Premium,Thriller,TV,44
2169,Aarav,58,Female,UK,Standard,Comedy,Tablet,24
2170,Isha,58,Male,India,Premium,Thriller,TV,47
2171,Neha,24,Male,Canada,Premium,Sci-Fi,Laptop,37
2172,Rohan,31,Male,Australia,Premium,Action,Tablet,7
2173,Aarav,46,Male,USA,Basic,Action,TV,8
2174,Vihaan,36,Male,UK,Standard,Romance,Mobile,23
2175,Ananya,36,Female,UK,Standard,Comedy,TV,14
2176,Aarav,19,Male,Canada,Premium,Sci-Fi,TV,4
2177,Kabir,58,Female,India,Basic,Comedy,TV,21
2178,Neha,32,Male,Australia,Basic,Romance,TV,46
2179,Vihaan,20,Female,Canada,Standard,Sci-Fi,Mobile,10
2180,Kabir,28,Male,USA,Basic,Sci-Fi,Laptop,22
2181,Rohan,47,Female,USA,Premium,Action,TV,30
2182,Kabir,57,Female,USA,Premium,Action,TV,30
2183,Priya,35,Male,Canada,Basic,Action,Tablet,16
2184,Priya,19,Male,Australia,Premium,Thriller,Tablet,11
2185,Siya,49,Male,UK,Standard,Drama,Mobile,22
2186,Isha,25,Female,India,Premium,Action,Mobile,29
2187,Isha,39,Female,UK,Basic,Drama,Mobile,25
2188,Vihaan,23,Male,Australia,Standard,Drama,Tablet,14
2189,Rohan,29,Male,UK,Premium,Comedy,TV,14
2190,Arjun,57,Female,Canada,Standard,Romance,Tablet,2
2191,Priya,53,Female,USA,Basic,Thriller,Laptop,13
2192,Vihaan,32,Male,Australia,Premium,Drama,Mobile,3
2193,Arjun,45,Female,Australia,Premium,Thriller,Mobile,30
2194,Isha,35,Male,UK,Standard,Comedy,Mobile,18
2195,Siya,19,Male,Canada,Premium,Action,Laptop,36
2196,Kabir,30,Male,UK,Premium,Sci-Fi,TV,21
2197,Priya,32,Female,UK,Premium,Drama,TV,19
2198,Vihaan,37,Female,Australia,Premium,Romance,TV,16
2199,Aarav,46,Female,UK,Basic,Sci-Fi,Mobile,28
2200,Arjun,59,Female,USA,Premium,Comedy,TV,4
2201,Kabir,46,Male,,Standard,Thriller,Tablet,15
2202,Priya,20,Female,USA,Basic,Action,Mobile,1
2203,Isha,36,Male,Australia,Standard,Thriller,Laptop,48
2204,Rohan,20,Male,Canada,Standard,Romance,Laptop,47
2205,Arjun,31,Male,USA,Standard,Drama,TV,16
2206,Isha,57,Female,Canada,Basic,Romance,Mobile,20
2207,Priya,21,Male,Canada,Basic,Thriller,Tablet,33
2208,Arjun,28,Male,USA,Basic,Thriller,Tablet,17
2209,Kabir,48,Female,Australia,Premium,Sci-Fi,Mobile,5
2210,Priya,49,Male,India,Standard,Romance,TV,5
2211,Neha,44,Female,Canada,Basic,Romance,Laptop,39
2212,Vihaan,47,Female,Canada,Standard,Romance,Laptop,13
2213,Kabir,19,Female,Australia,Basic,Action,Tablet,44
2214,Arjun,26,Male,Australia,Basic,Thriller,Tablet,36
2215,Rohan,45,Female,UK,Basic,Comedy,Tablet,30
2216,Isha,48,Female,Australia,Standard,Action,Laptop,4
2217,Aarav,51,Female,Canada,Premium,Action,Tablet,23
2218,Isha,32,Female,USA,Basic,Action,Laptop,21
2219,Arjun,42,Male,India,Basic,Sci-Fi,Laptop,21
2220,Isha,53,Female,UK,Basic,Comedy,TV,6
2221,Vihaan,25,Male,USA,Premium,Romance,TV,24
2222,Priya,26,Female,India,Standard,Sci-Fi,TV,47
2223,Aarav,54,Male,India,Standard,Thriller,Tablet,31
2224,Ananya,56,Female,India,Standard,Drama,Laptop,19
2225,Arjun,49,Male,USA,Standard,Sci-Fi,Tablet,38
2226,Siya,34,Female,UK,Basic,Drama,Laptop,12
2227,Ananya,52,Male,UK,Premium,Thriller,TV,14
2228,Isha,54,Male,India,Basic,Comedy,TV,12
2229,Arjun,36,Male,USA,Premium,Drama,Tablet,15
2230,Neha,46,Female,India,Standard,Action,Laptop,19
2231,Siya,24,Male,Australia,Premium,Sci-Fi,Tablet,28
2232,Aarav,45,Male,UK,Basic,Drama,Mobile,40
2233,Rohan,26,Male,Canada,Basic,Thriller,Tablet,41
2234,Neha,45,Male,India,Standard,Action,TV,5
2235,Ananya,23,Female,Australia,Basic,Drama,Laptop,5
2236,Priya,46,Male,UK,Basic,Thriller,Laptop,6
2237,Vihaan,34,Male,USA,Premium,Comedy,Tablet,23
2238,Rohan,33,Male,UK,Basic,Thriller,TV,3
2239,Neha,40,Female,USA,Standard,Comedy,Mobile,37
2240,Priya,48,Male,USA,Standard,Action,Tablet,33
2241,Priya,20,Male,India,Basic,Thriller,Laptop,43
2242,Arjun,38,Male,India,Standard,Romance,TV,21
2243,Neha,43,Male,UK,Premium,Sci-Fi,Laptop,20
2244,Aarav,53,Female,Australia,Premium,Romance,Laptop,1
2245,Isha,59,Male,UK,Basic,Romance,Laptop,39
2246,Siya,54,Male,Canada,Basic,Romance,Laptop,47
2247,Siya,39,Female,USA,Premium,Sci-Fi,Mobile,17
2248,Ananya,59,Female,USA,Standard,Romance,TV,29
2249,Ananya,29,Female,India,Basic,Comedy,Tablet,8
2250,Siya,59,Male,Australia,Basic,Thriller,TV,26
2251,Aarav,30,Female,India,Standard,Action,TV,28
2252,Vihaan,28,Male,Canada,Basic,Romance,TV,34
2253,Kabir,33,Female,UK,Standard,Romance,Tablet,26
2254,Isha,25,Male,UK,Standard,Action,TV,13
2255,Vihaan,57,Female,Australia,Standard,Action,Tablet,44
2256,Arjun,57,Male,India,Standard,Romance,Tablet,37
2257,Kabir,19,Female,India,Standard,Comedy,Mobile,13
2258,Kabir,47,Male,Canada,Premium,Action,Laptop,38
2259,Neha,47,Male,UK,Standard,Thriller,Tablet,25
2260,Aarav,29,Male,India,Premium,Thriller,Laptop,47
2261,Aarav,27,Male,Australia,Standard,Comedy,TV,23
2262,Kabir,28,Male,UK,Basic,Sci-Fi,Laptop,22
2263,Neha,32,Male,Canada,Premium,Drama,Laptop,21
2264,Isha,33,Male,Australia,Basic,Comedy,Laptop,30
2265,Kabir,34,Male,USA,Standard,Romance,TV,11
2266,Rohan,43,Female,Canada,Standard,Drama,TV,4
2267,Ananya,19,Male,Australia,Basic,Romance,Tablet,33
2268,Ananya,29,Male,India,Standard,Thriller,Tablet,47
2269,Vihaan,43,Female,USA,Basic,Action,Mobile,12
2270,Arjun,40,Male,Canada,Standard,Romance,TV,9
2271,Ananya,35,Female,India,Standard,Thriller,Mobile,32
2272,Priya,49,Male,USA,Premium,Comedy,TV,11
2273,Vihaan,55,Female,UK,Basic,Romance,Laptop,37
2274,Ananya,20,Female,India,Standard,Thriller,Mobile,24
2275,Arjun,55,Male,Australia,Basic,Action,Mobile,7
2276,Aarav,20,Female,Canada,Premium,Romance,Mobile,8
2277,Aarav,47,Male,USA,Basic,Sci-Fi,TV,33
2278,Isha,18,Male,India,Premium,Thriller,Tablet,25
2279,Kabir,47,Male,UK,Basic,Romance,Mobile,1
2280,Rohan,49,Male,Canada,Basic,Action,Tablet,3
2281,Aarav,45,Female,Canada,Premium,Romance,TV,40
2282,Neha,38,Male,India,Standard,Romance,Mobile,28
2283,Ananya,30,Female,UK,Standard,Sci-Fi,TV,43
2284,Neha,44,Female,USA,Standard,Thriller,Tablet,33
2285,Arjun,53,Male,India,Basic,Drama,Tablet,46
2286,Aarav,24,Male,USA,Basic,Romance,Mobile,1
2287,Rohan,39,Male,Canada,Standard,Drama,Tablet,38
2288,Arjun,27,Male,USA,Basic,Comedy,Laptop,27
2289,Priya,56,Female,UK,Basic,Romance,Laptop,38
2290,Priya,32,Male,Australia,Standard,Drama,Mobile,35
2291,Neha,32,Female,UK,Premium,Comedy,TV,10
2292,Kabir,21,Male,USA,Basic,Sci-Fi,TV,12
2293,Vihaan,49,Male,India,Basic,Thriller,TV,10
2294,Kabir,40,Male,Canada,Basic,Romance,Laptop,34
2295,Isha,23,Male,Australia,Basic,Thriller,Tablet,24
2296,Kabir,41,Female,India,Premium,Comedy,Laptop,28
2297,Isha,37,Female,India,Standard,Thriller,Tablet,22
2298,Isha,54,Male,UK,Basic,Thriller,Laptop,45
2299,Rohan,37,Female,USA,Standard,Action,TV,16
2300,Aarav,29,Female,UK,Basic,Comedy,TV,13
2301,Rohan,50,Male,,Premium,Thriller,TV,36
2302,Isha,45,Male,UK,Standard,Drama,Mobile,36
2303,Arjun,25,Female,India,Premium,Comedy,Mobile,43
2304,Priya,18,Female,Canada,Basic,Action,Tablet,23
2305,Isha,54,Female,USA,Premium,Romance,Mobile,14
2306,Rohan,39,Female,Australia,Premium,Sci-Fi,Laptop,32
2307,Arjun,23,Male,Australia,Basic,Thriller,Laptop,3
2308,Rohan,38,Male,India,Basic,Drama,Tablet,27
2309,Kabir,49,Female,UK,Standard,Action,Tablet,19
2310,Ananya,52,Male,UK,Basic,Comedy,TV,22
2311,Neha,32,Female,India,Standard,Sci-Fi,Mobile,1
2312,Vihaan,22,Female,Australia,Premium,Sci-Fi,TV,5
2313,Rohan,23,Male,Australia,Premium,Thriller,Mobile,49
2314,Vihaan,42,Female,UK,Standard,Action,Mobile,33
2315,Siya,57,Female,USA,Basic,Action,Tablet,19
2316,Rohan,46,Male,Canada,Basic,Drama,TV,36
2317,Ananya,24,Male,USA,Premium,Romance,TV,6
2318,Vihaan,57,Female,Australia,Standard,Romance,Mobile,15
2319,Isha,30,Female,USA,Premium,Romance,Mobile,36
2320,Rohan,55,Male,Canada,Premium,Sci-Fi,Tablet,33
2321,Aarav,35,Female,USA,Basic,Sci-Fi,Laptop,24
2322,Neha,19,Female,USA,Standard,Comedy,TV,27
2323,Ananya,25,Male,USA,Premium,Sci-Fi,TV,49
2324,Vihaan,28,Male,USA,Basic,Sci-Fi,Tablet,11
2325,Ananya,50,Male,India,Premium,Action,Tablet,49
2326,Arjun,55,Male,Australia,Premium,Comedy,TV,23
2327,Neha,44,Male,Canada,Basic,Action,TV,33
2328,Isha,37,Male,Australia,Basic,Drama,Mobile,41
2329,Rohan,29,Female,India,Standard,Drama,Laptop,46
2330,Rohan,48,Female,India,Premium,Comedy,TV,47
2331,Rohan,44,Male,India,Standard,Comedy,Tablet,29
2332,Neha,49,Male,India,Basic,Sci-Fi,Mobile,31
2333,Aarav,27,Female,USA,Basic,Drama,Mobile,1
2334,Siya,20,Female,Australia,Premium,Thriller,Tablet,34
2335,Priya,44,Female,UK,Standard,Romance,Tablet,18
2336,Kabir,52,Male,Canada,Standard,Sci-Fi,Mobile,18
2337,Vihaan,48,Male,India,Premium,Romance,Tablet,6
2338,Aarav,32,Female,Australia,Premium,Drama,Mobile,40
2339,Isha,33,Male,India,Standard,Romance,Tablet,1
2340,Vihaan,30,Male,India,Basic,Thriller,Mobile,47
